,image_path,mask_path
9992,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/759b6c4c-a597-4c61-b596-931cad1b3cb3.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/759b6c4c-a597-4c61-b596-931cad1b3cb3.png
10026,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/e0fcc1d1-5deb-4a26-8375-15af6a7337a2.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/e0fcc1d1-5deb-4a26-8375-15af6a7337a2.png
10070,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/c0fe7d59-b091-4cf9-af45-6daaec43f185.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/c0fe7d59-b091-4cf9-af45-6daaec43f185.png
10111,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/a0dfdf25-93a2-4957-addb-6c12660ebf7e.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/a0dfdf25-93a2-4957-addb-6c12660ebf7e.png
10126,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/3f176940-6551-4db4-8b1e-e3dfe5ed23c8.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/3f176940-6551-4db4-8b1e-e3dfe5ed23c8.png
10131,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/135dd773-7929-4885-8cea-51a64164d2aa.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/135dd773-7929-4885-8cea-51a64164d2aa.png
10211,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/6e3e8c7c-99ed-4c47-bc7f-c19e04d01708.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/6e3e8c7c-99ed-4c47-bc7f-c19e04d01708.png
10286,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/ff6943f4-b503-4251-9106-a6dc6ec8643a.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/ff6943f4-b503-4251-9106-a6dc6ec8643a.png
10360,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/5f9c7fb8-6cb8-41ca-8ed6-6a9121e75af2.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/5f9c7fb8-6cb8-41ca-8ed6-6a9121e75af2.png
10386,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/4f41bd6e-98e9-4047-b234-bdbfec3fc974.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/4f41bd6e-98e9-4047-b234-bdbfec3fc974.png
10442,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/57f39b7a-88f9-406a-8e1d-7e3fb6e28b05.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/57f39b7a-88f9-406a-8e1d-7e3fb6e28b05.png
10484,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/98a85675-d268-4f2c-a379-16f6b63408bb.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/98a85675-d268-4f2c-a379-16f6b63408bb.png
10546,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/b3e7dfa7-b3ef-4b4e-afc1-0d58874a4994.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/b3e7dfa7-b3ef-4b4e-afc1-0d58874a4994.png
10655,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/ceaed63a-953e-4ba3-91cc-99d80df408ba.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/ceaed63a-953e-4ba3-91cc-99d80df408ba.png
10758,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/c701d92e-739d-4a80-ac13-6d781ae56069.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/c701d92e-739d-4a80-ac13-6d781ae56069.png
10875,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/7fb949c4-1987-488b-9eaf-45e85d3b6f6e.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/7fb949c4-1987-488b-9eaf-45e85d3b6f6e.png
10925,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/e2c88516-a72f-4f93-abdb-7dd0c849af23.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/e2c88516-a72f-4f93-abdb-7dd0c849af23.png
10936,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/1dc8280c-e62a-448f-b0d7-cce31fbcb676.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/1dc8280c-e62a-448f-b0d7-cce31fbcb676.png
10983,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/8fdf7e80-8ab8-4480-b850-b19d023b57d6.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/8fdf7e80-8ab8-4480-b850-b19d023b57d6.png
11079,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/2b4bc547-9191-45dc-9d0d-af0203abb29a.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/2b4bc547-9191-45dc-9d0d-af0203abb29a.png
11114,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/c14dc039-2c41-45eb-aba2-1455e951f599.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/c14dc039-2c41-45eb-aba2-1455e951f599.png
11115,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/51c776e8-6d41-4dbf-87aa-1f96de3eee29.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/51c776e8-6d41-4dbf-87aa-1f96de3eee29.png
11129,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/4a1bbe58-84e8-4918-b773-73c2709914f7.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/4a1bbe58-84e8-4918-b773-73c2709914f7.png
11131,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/ce24b032-1bda-4271-bbe8-fc6bd630a93b.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/ce24b032-1bda-4271-bbe8-fc6bd630a93b.png
11371,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/88c48191-0af4-4fb5-9ed3-9ac4da162447.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/88c48191-0af4-4fb5-9ed3-9ac4da162447.png
11412,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/f85a52a2-5dbb-4d56-9559-c48d3e581b6e.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/f85a52a2-5dbb-4d56-9559-c48d3e581b6e.png
11413,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/37ccd13b-f9c3-4ef5-a10e-5c937ece11eb.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/37ccd13b-f9c3-4ef5-a10e-5c937ece11eb.png
11523,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/5bf80c7b-b7e1-49dd-933f-f60dafe3d266.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/5bf80c7b-b7e1-49dd-933f-f60dafe3d266.png
11584,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/56fa165b-8f56-4834-8a9e-0d8a1f7cc5e7.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/56fa165b-8f56-4834-8a9e-0d8a1f7cc5e7.png
11609,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/edda3e6b-66ae-403a-9bf2-08d7eb857584.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/edda3e6b-66ae-403a-9bf2-08d7eb857584.png
11644,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/5fe7a3e8-2e11-450b-98f5-04e505deab20.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/5fe7a3e8-2e11-450b-98f5-04e505deab20.png
11683,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/0bea9289-0d04-444e-b7a8-f4adc7b18e35.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/0bea9289-0d04-444e-b7a8-f4adc7b18e35.png
11698,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/c1ff836c-e99c-43a4-a804-15469337697d.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/c1ff836c-e99c-43a4-a804-15469337697d.png
11719,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/9d76b5c4-273f-49e2-b214-a2b0e125edeb.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/9d76b5c4-273f-49e2-b214-a2b0e125edeb.png
11827,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/5931af83-0571-4d47-9aef-84de5303a1db.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/5931af83-0571-4d47-9aef-84de5303a1db.png
11835,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/db6fb58d-c3fa-420c-8530-ed56f99de8a6.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/db6fb58d-c3fa-420c-8530-ed56f99de8a6.png
11863,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/fbcc1403-dc3a-405f-a63f-7639be87ef15.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/fbcc1403-dc3a-405f-a63f-7639be87ef15.png
11923,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/e0ed55cb-34fd-478b-8a0d-05be0722c922.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/e0ed55cb-34fd-478b-8a0d-05be0722c922.png
12022,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/c9468fd5-fd66-40e1-b160-a5594db677b1.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/c9468fd5-fd66-40e1-b160-a5594db677b1.png
12066,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/4c31bb28-2ff6-4537-85ef-ebff1b03363c.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/4c31bb28-2ff6-4537-85ef-ebff1b03363c.png
12085,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/65981ef1-6437-4460-9ef3-fdf426c24314.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/65981ef1-6437-4460-9ef3-fdf426c24314.png
12089,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/b8bb3d35-8ee8-4499-8b35-092d9461a1a5.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/b8bb3d35-8ee8-4499-8b35-092d9461a1a5.png
12195,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/63c2021d-99eb-476e-977b-2ad6aca78506.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/63c2021d-99eb-476e-977b-2ad6aca78506.png
12206,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/a897d5e5-0b6c-4ac0-9dea-833c3d0e2597.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/a897d5e5-0b6c-4ac0-9dea-833c3d0e2597.png
12275,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/b53887be-abb0-49a0-9b7c-28a09b6747b3.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/b53887be-abb0-49a0-9b7c-28a09b6747b3.png
12375,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/54ec673e-a2e5-49b5-a9c9-cc26f85f7344.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/54ec673e-a2e5-49b5-a9c9-cc26f85f7344.png
12420,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/2f545307-2f5e-4caa-bb3d-efdde9d2db28.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/2f545307-2f5e-4caa-bb3d-efdde9d2db28.png
12421,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/4b9228c7-c654-4193-a148-6fed04086a9d.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/4b9228c7-c654-4193-a148-6fed04086a9d.png
12469,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/5e1fa95c-a4af-43bb-ba5b-3520efaeabe6.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/5e1fa95c-a4af-43bb-ba5b-3520efaeabe6.png
12592,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/d55981bd-877d-4b12-901d-7eda3a258e14.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/d55981bd-877d-4b12-901d-7eda3a258e14.png
12602,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/f3e6bfac-30fe-4905-8ff1-ba11794fb442.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/f3e6bfac-30fe-4905-8ff1-ba11794fb442.png
12695,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/15ccb119-6f4b-4bc9-9ab5-da086e12a2bb.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/15ccb119-6f4b-4bc9-9ab5-da086e12a2bb.png
12732,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/e603709b-4ec8-49be-b3c0-c359729d5c4b.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/e603709b-4ec8-49be-b3c0-c359729d5c4b.png
12858,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/501893bd-fd51-4d61-b402-af57bfa8f985.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/501893bd-fd51-4d61-b402-af57bfa8f985.png
12960,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/3a9f437e-8b1e-466c-a146-b3f79dfd6d96.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/3a9f437e-8b1e-466c-a146-b3f79dfd6d96.png
12992,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/6037d685-5ef2-4fcd-ae2e-be3a51ac3304.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/6037d685-5ef2-4fcd-ae2e-be3a51ac3304.png
13026,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/40b40551-4f19-4f14-8f18-ff024ed5514b.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/40b40551-4f19-4f14-8f18-ff024ed5514b.png
13059,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/0795182b-19ad-4107-92e9-5c59ba7e8d49.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/0795182b-19ad-4107-92e9-5c59ba7e8d49.png
13078,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/1ca2d0d4-02d8-43b2-b485-2a4b1eaf9c95.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/1ca2d0d4-02d8-43b2-b485-2a4b1eaf9c95.png
13143,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/52f00a4d-a85d-4cff-b8fc-aaf9f16fd0fc.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/52f00a4d-a85d-4cff-b8fc-aaf9f16fd0fc.png
13190,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/727548b6-cfb2-4811-b2ff-63edab5dafb7.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/727548b6-cfb2-4811-b2ff-63edab5dafb7.png
13288,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/729cf6a2-864d-43f1-8b2b-8e2aa31283ec.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/729cf6a2-864d-43f1-8b2b-8e2aa31283ec.png
13438,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/dc4e09d4-0eac-4ba6-9540-42458816c319.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/dc4e09d4-0eac-4ba6-9540-42458816c319.png
13503,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/021e66e5-6090-4177-b427-d606aed83091.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/021e66e5-6090-4177-b427-d606aed83091.png
13507,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/8be7a943-fbf2-4cb4-be86-7d2f349deb09.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/8be7a943-fbf2-4cb4-be86-7d2f349deb09.png
13578,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/b32da369-f71d-4f80-a6a2-2936136119f9.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/b32da369-f71d-4f80-a6a2-2936136119f9.png
13621,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/28f057b8-8e15-4007-9711-66047b901ca5.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/28f057b8-8e15-4007-9711-66047b901ca5.png
13643,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/f10b8e82-9531-46e7-a6e0-d0bb50a6a950.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/f10b8e82-9531-46e7-a6e0-d0bb50a6a950.png
13702,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/0d968907-d0c5-4b4d-8525-a93ce40a11bd.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/0d968907-d0c5-4b4d-8525-a93ce40a11bd.png
13743,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/f4f7b34e-edce-4419-844a-a90eee08339d.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/f4f7b34e-edce-4419-844a-a90eee08339d.png
13761,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/1570b7b9-f04e-48cd-b79f-66fa9b129589.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/1570b7b9-f04e-48cd-b79f-66fa9b129589.png
13778,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/ec0b4833-9023-4880-a7ca-780a2da02f39.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/ec0b4833-9023-4880-a7ca-780a2da02f39.png
13794,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/46a94f98-cf5d-48a6-a3f1-c4bb0750489f.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/46a94f98-cf5d-48a6-a3f1-c4bb0750489f.png
13909,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/1d9a3be3-34df-48e6-b408-8059576ef4d3.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/1d9a3be3-34df-48e6-b408-8059576ef4d3.png
13921,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/69adcecb-bec4-44c0-baca-4ac2f4a6b1f8.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/69adcecb-bec4-44c0-baca-4ac2f4a6b1f8.png
13954,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/ffb2c455-0650-4419-948a-8cecd0efd65d.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/ffb2c455-0650-4419-948a-8cecd0efd65d.png
13977,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/49e0c3fc-b117-4a01-b7a5-0754256a68d5.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/49e0c3fc-b117-4a01-b7a5-0754256a68d5.png
13990,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/44067fff-dd84-4f38-b1c1-41f496244804.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/44067fff-dd84-4f38-b1c1-41f496244804.png
14009,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/41030d08-04d0-47c9-8c57-409c10039fcc.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/41030d08-04d0-47c9-8c57-409c10039fcc.png
14031,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/1f4c52a5-8e27-4295-992b-d8708f2c707a.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/1f4c52a5-8e27-4295-992b-d8708f2c707a.png
14091,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/f47994b3-0372-4de1-9c0e-287c6d0a4736.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/f47994b3-0372-4de1-9c0e-287c6d0a4736.png
14104,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/8dc943ce-8287-4c18-8a1f-f6d2747f705b.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/8dc943ce-8287-4c18-8a1f-f6d2747f705b.png
14106,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/4cffb0cf-0582-4981-8bfe-0437896d63c1.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/4cffb0cf-0582-4981-8bfe-0437896d63c1.png
14115,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/29129d11-144f-463d-b83f-2c6a4fb07deb.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/29129d11-144f-463d-b83f-2c6a4fb07deb.png
14219,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/04cbd9cb-2fee-4f12-a8ef-81fd1afd5091.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/04cbd9cb-2fee-4f12-a8ef-81fd1afd5091.png
14276,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/7a2af346-4ea7-4588-bb15-30ecf11215ee.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/7a2af346-4ea7-4588-bb15-30ecf11215ee.png
14324,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/7a0f5929-2f20-4813-ba8c-4f88580032e1.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/7a0f5929-2f20-4813-ba8c-4f88580032e1.png
14412,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/ebd2001a-4134-4060-a97e-7919d2cc3685.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/ebd2001a-4134-4060-a97e-7919d2cc3685.png
14450,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/5fc2583f-6543-4d79-b369-88e47c9c4660.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/5fc2583f-6543-4d79-b369-88e47c9c4660.png
14453,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/940df752-d8ed-4018-a9c1-2262e510805c.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/940df752-d8ed-4018-a9c1-2262e510805c.png
14457,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/7dae6efd-ce66-43a1-9735-2f663f9be163.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/7dae6efd-ce66-43a1-9735-2f663f9be163.png
14535,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/2eac8854-20f8-4ea5-996b-7ba32f106607.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/2eac8854-20f8-4ea5-996b-7ba32f106607.png
14550,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/c0ea75cf-8a53-412c-a56a-94d42688a920.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/c0ea75cf-8a53-412c-a56a-94d42688a920.png
14653,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/fb1fa201-cd00-4429-9cb9-718d58e45c12.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/fb1fa201-cd00-4429-9cb9-718d58e45c12.png
14664,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/0e49d311-80c5-458f-af91-ba4311fc8129.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/0e49d311-80c5-458f-af91-ba4311fc8129.png
14692,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/780224db-7819-46b9-8b32-efac4efb94ca.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/780224db-7819-46b9-8b32-efac4efb94ca.png
14718,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/c8b5d59a-22a8-4fdc-8273-04ae554525c5.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/c8b5d59a-22a8-4fdc-8273-04ae554525c5.png
14770,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/bcec7e27-b066-4e2c-ae0b-ef1683e82414.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/bcec7e27-b066-4e2c-ae0b-ef1683e82414.png
14782,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/85d79531-36fd-4246-b188-97764bc7dc15.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/85d79531-36fd-4246-b188-97764bc7dc15.png
14836,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/4ee96efb-c749-4021-8668-6da358a85b27.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/4ee96efb-c749-4021-8668-6da358a85b27.png
14842,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/fd40e137-9ace-4abf-bd16-8e287032856c.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/fd40e137-9ace-4abf-bd16-8e287032856c.png
14876,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/3dd8ac6e-2d26-4efd-abf7-4775ef9ecf77.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/3dd8ac6e-2d26-4efd-abf7-4775ef9ecf77.png
14878,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/01c40f87-5bcd-4b32-8eee-1b7ed8a0aa28.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/01c40f87-5bcd-4b32-8eee-1b7ed8a0aa28.png
14992,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/7216938c-ecf8-43e7-ac59-ecdd62dfc34d.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/7216938c-ecf8-43e7-ac59-ecdd62dfc34d.png
15026,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/62fd9786-13de-4fdf-9554-f7296e20e621.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/62fd9786-13de-4fdf-9554-f7296e20e621.png
15073,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/5ad60ce2-af50-4c88-899d-bb42baa20db5.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/5ad60ce2-af50-4c88-899d-bb42baa20db5.png
15114,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/positive/8fc01157-1f1c-4a8b-87c8-10d340c7666c.png,/content/drive/MyDrive/solar_PV/data/Denmark/herlev/mask/8fc01157-1f1c-4a8b-87c8-10d340c7666c.png
15156,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/dc345810-28ec-44c4-be6a-503be6205d57.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/dc345810-28ec-44c4-be6a-503be6205d57.png
15169,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/ab7d8467-92f7-4c74-a4b3-0e854fe15270.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/ab7d8467-92f7-4c74-a4b3-0e854fe15270.png
15181,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/8c1c8f40-440d-4ed0-b81f-c7e9f2d50c41.png,/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/mask/8c1c8f40-440d-4ed0-b81f-c7e9f2d50c41.png
