image_path,mask_path
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska565785/3072_1664.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska565785/3072_1664.png
/content/drive/MyDrive/solar_PV/data/US/Stockton_all/original_patches_new_x4/10sfh450120/768_4224.png,/content/drive/MyDrive/solar_PV/data/US/Stockton_all/mask_patches_new_x4/10sfh450120/768_4224.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska520785/1792_2688.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska520785/1792_2688.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska535650/1664_2560.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska535650/1664_2560.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska535860/4736_3328.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska535860/4736_3328.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska475755/1664_1664.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska475755/1664_1664.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska445785/2560_3584.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska445785/2560_3584.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska535680/2944_3584.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska535680/2944_3584.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska475650/2688_256.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska475650/2688_256.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska475800/3200_3968.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska475800/3200_3968.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska475800/2688_2176.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska475800/2688_2176.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska475905/1152_1024.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska475905/1152_1024.png
/content/drive/MyDrive/solar_PV/data/US/Stockton_all/original_patches_new_x4/10sfh435105/256_1920.png,/content/drive/MyDrive/solar_PV/data/US/Stockton_all/mask_patches_new_x4/10sfh435105/256_1920.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska400785/1152_2304.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska400785/1152_2304.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska580665/2944_4352.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska580665/2944_4352.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska535800/384_0.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska535800/384_0.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska625740/256_3328.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska625740/256_3328.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska610665/0_384.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska610665/0_384.png
/content/drive/MyDrive/solar_PV/data/US/Modesto_all/original_patches_new_x4/10sfg810685/384_1664.png,/content/drive/MyDrive/solar_PV/data/US/Modesto_all/mask_patches_new_x4/10sfg810685/384_1664.png
/content/drive/MyDrive/solar_PV/data/US/Stockton_all/original_patches_new_x4/10sfh435105/1664_1152.png,/content/drive/MyDrive/solar_PV/data/US/Stockton_all/mask_patches_new_x4/10sfh435105/1664_1152.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska580785/4352_3712.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska580785/4352_3712.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska415725/2176_1152.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska415725/2176_1152.png
/content/drive/MyDrive/solar_PV/data/US/Stockton_all/original_patches_new_x4/10sfh450120/4608_3840.png,/content/drive/MyDrive/solar_PV/data/US/Stockton_all/mask_patches_new_x4/10sfh450120/4608_3840.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska565815/2304_896.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska565815/2304_896.png
/content/drive/MyDrive/solar_PV/data/US/Stockton_all/original_patches_new_x4/10sfh540000/768_2560.png,/content/drive/MyDrive/solar_PV/data/US/Stockton_all/mask_patches_new_x4/10sfh540000/768_2560.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska505725/3200_4736.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska505725/3200_4736.png
/content/drive/MyDrive/solar_PV/data/US/Stockton_all/original_patches_new_x4/10sfh465090/768_3968.png,/content/drive/MyDrive/solar_PV/data/US/Stockton_all/mask_patches_new_x4/10sfh465090/768_3968.png
/content/drive/MyDrive/solar_PV/data/US/Stockton_all/original_patches_new_x4/10sfh450045/640_4480.png,/content/drive/MyDrive/solar_PV/data/US/Stockton_all/mask_patches_new_x4/10sfh450045/640_4480.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska550785/768_768.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska550785/768_768.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska595725/4224_256.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska595725/4224_256.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska550815/4480_1664.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska550815/4480_1664.png
/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/original_patches_new_x4/621051893/3072_2944.png,/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/mask_patches_new_x4/621051893/3072_2944.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska535845/3328_1792.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska535845/3328_1792.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska610785/3200_4864.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska610785/3200_4864.png
/content/drive/MyDrive/solar_PV/data/US/Stockton_all/original_patches_new_x4/10sfh435075/1408_4864.png,/content/drive/MyDrive/solar_PV/data/US/Stockton_all/mask_patches_new_x4/10sfh435075/1408_4864.png
/content/drive/MyDrive/solar_PV/data/US/Stockton_all/original_patches_new_x4/10sfh450120/1536_3840.png,/content/drive/MyDrive/solar_PV/data/US/Stockton_all/mask_patches_new_x4/10sfh450120/1536_3840.png
/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/original_patches_new_x4/619851909/4480_3840.png,/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/mask_patches_new_x4/619851909/4480_3840.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska595860/640_3968.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska595860/640_3968.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska565815/768_2048.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska565815/768_2048.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska565830/4352_4736.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska565830/4352_4736.png
/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/original_patches_new_x4/619851881/2304_2944.png,/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/mask_patches_new_x4/619851881/2304_2944.png
/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/original_patches_new_x4/619851917/5248_1792.png,/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/mask_patches_new_x4/619851917/5248_1792.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska625770/1280_2432.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska625770/1280_2432.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska610800/1792_512.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska610800/1792_512.png
/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/original_patches_new_x4/621051893/2944_2560.png,/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/mask_patches_new_x4/621051893/2944_2560.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska460710/4864_2304.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska460710/4864_2304.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska490800/0_1664.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska490800/0_1664.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska595695/2048_4352.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska595695/2048_4352.png
/content/drive/MyDrive/solar_PV/data/US/Stockton_all/original_patches_new_x4/10sfh435105/640_896.png,/content/drive/MyDrive/solar_PV/data/US/Stockton_all/mask_patches_new_x4/10sfh435105/640_896.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska625725/4096_896.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska625725/4096_896.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska625755/1280_4480.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska625755/1280_4480.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska595680/4096_3584.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska595680/4096_3584.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska520830/3456_4864.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska520830/3456_4864.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska565800/4608_3456.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska565800/4608_3456.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska595755/4480_3584.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska595755/4480_3584.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska520800/640_4352.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska520800/640_4352.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska625770/3968_1536.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska625770/3968_1536.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska535860/4864_4480.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska535860/4864_4480.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska625755/1280_4608.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska625755/1280_4608.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska475800/2304_1408.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska475800/2304_1408.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska595875/896_3456.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska595875/896_3456.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska640800/2176_256.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska640800/2176_256.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska625665/1408_3456.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska625665/1408_3456.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska625770/3840_2048.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska625770/3840_2048.png
/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/original_patches_new_x4/621051885/2048_384.png,/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/mask_patches_new_x4/621051885/2048_384.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska640800/3712_3072.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska640800/3712_3072.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska430890/3072_384.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska430890/3072_384.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska520785/4352_4608.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska520785/4352_4608.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska625785/640_3968.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska625785/640_3968.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska595650/1536_1792.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska595650/1536_1792.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska475725/896_0.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska475725/896_0.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska520815/896_1664.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska520815/896_1664.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska475800/2688_768.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska475800/2688_768.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska400815/4096_3328.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska400815/4096_3328.png
/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/original_patches_new_x4/619251901/5120_384.png,/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/mask_patches_new_x4/619251901/5120_384.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska520800/3072_128.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska520800/3072_128.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska655770/0_640.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska655770/0_640.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska565770/2432_896.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska565770/2432_896.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska550845/896_3968.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska550845/896_3968.png
/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/original_patches_new_x4/621051897/1408_0.png,/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/mask_patches_new_x4/621051897/1408_0.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska550860/2560_3712.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska550860/2560_3712.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska445755/4608_3328.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska445755/4608_3328.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska595785/4736_3456.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska595785/4736_3456.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska430890/3200_1408.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska430890/3200_1408.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska415800/4736_1024.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska415800/4736_1024.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska625755/3200_4736.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska625755/3200_4736.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska535860/4736_3968.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska535860/4736_3968.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska625770/3840_1792.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska625770/3840_1792.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska595650/1408_2176.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska595650/1408_2176.png
/content/drive/MyDrive/solar_PV/data/US/Stockton_all/original_patches_new_x4/10sfh510135/3840_640.png,/content/drive/MyDrive/solar_PV/data/US/Stockton_all/mask_patches_new_x4/10sfh510135/3840_640.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska535875/3584_4992.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska535875/3584_4992.png
/content/drive/MyDrive/solar_PV/data/US/Modesto_all/original_patches_new_x4/10sfg810685/512_768.png,/content/drive/MyDrive/solar_PV/data/US/Modesto_all/mask_patches_new_x4/10sfg810685/512_768.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska505710/1920_3456.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska505710/1920_3456.png
/content/drive/MyDrive/solar_PV/data/US/Stockton_all/original_patches_new_x4/10sfh450015/1408_256.png,/content/drive/MyDrive/solar_PV/data/US/Stockton_all/mask_patches_new_x4/10sfh450015/1408_256.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska430740/1024_3584.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska430740/1024_3584.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska475800/2560_4096.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska475800/2560_4096.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska625785/3328_1408.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska625785/3328_1408.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska625800/2048_2688.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska625800/2048_2688.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska565815/768_896.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska565815/768_896.png
/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/original_patches_new_x4/620451901/2688_2688.png,/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/mask_patches_new_x4/620451901/2688_2688.png
/content/drive/MyDrive/solar_PV/data/US/Stockton_all/original_patches_new_x4/10sfh525000/1920_2304.png,/content/drive/MyDrive/solar_PV/data/US/Stockton_all/mask_patches_new_x4/10sfh525000/1920_2304.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska535755/4096_3328.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska535755/4096_3328.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska625740/256_4736.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska625740/256_4736.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska475605/4992_2304.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska475605/4992_2304.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska595785/1024_3840.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska595785/1024_3840.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska610785/3072_3072.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska610785/3072_3072.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska535860/4352_4736.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska535860/4352_4736.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska415755/3584_2176.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska415755/3584_2176.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska520830/2304_1280.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska520830/2304_1280.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska550755/3712_2688.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska550755/3712_2688.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska415815/4864_3456.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska415815/4864_3456.png
/content/drive/MyDrive/solar_PV/data/US/Stockton_all/original_patches_new_x4/10sfh525105/2560_768.png,/content/drive/MyDrive/solar_PV/data/US/Stockton_all/mask_patches_new_x4/10sfh525105/2560_768.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska505770/640_1664.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska505770/640_1664.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska490800/1280_1280.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska490800/1280_1280.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska550815/2560_512.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska550815/2560_512.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska610800/2688_896.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska610800/2688_896.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska520755/1024_128.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska520755/1024_128.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska610755/3072_1024.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska610755/3072_1024.png
/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/original_patches_new_x4/621651901/896_3200.png,/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/mask_patches_new_x4/621651901/896_3200.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska520830/1920_256.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska520830/1920_256.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska445785/4352_128.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska445785/4352_128.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska520830/1408_3072.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska520830/1408_3072.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska565800/1792_512.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska565800/1792_512.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska460800/4352_3840.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska460800/4352_3840.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska565710/640_4480.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska565710/640_4480.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska640815/2304_4096.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska640815/2304_4096.png
/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/original_patches_new_x4/620451893/256_896.png,/content/drive/MyDrive/solar_PV/data/US/Oxnard_all/mask_patches_new_x4/620451893/256_896.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska475740/1792_4864.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska475740/1792_4864.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska595800/1536_3200.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska595800/1536_3200.png
/content/drive/MyDrive/solar_PV/data/US/Fresno_all/original_patches_new_x4/11ska565830/4480_3584.png,/content/drive/MyDrive/solar_PV/data/US/Fresno_all/mask_patches_new_x4/11ska565830/4480_3584.png
/content/drive/MyDrive/solar_PV/data/US/Modesto_all/original_patches_new_x4/10sfg750685/3840_1024.png,/content/drive/MyDrive/solar_PV/data/US/Modesto_all/mask_patches_new_x4/10sfg750685/3840_1024.png
