,image_path,label
559867,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VUIBG5D1AJOIJK.png,1
559955,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YBHDS672DHKYDR.png,1
560022,/content/drive/MyDrive/solar_PV/data/France/google_all/img/CMKIU32B5VKJYE.png,1
560089,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XKIYX5947QRFSQ.png,1
560095,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BRAKN3930FSHBT.png,1
560127,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/EHAME74AFBHSWG.png,1
560170,/content/drive/MyDrive/solar_PV/data/France/google_all/img/CJIYT8C6ACIEEO.png,1
560301,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WJCSX498EQEQYU.png,1
560347,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/TSLFSA34NPJZQ.png,1
560391,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JTJOI5170KZNIW.png,1
560393,/content/drive/MyDrive/solar_PV/data/France/google_all/img/URBPG2F8DKPXWF.png,1
560420,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/VJFREAABHGISC.png,1
560680,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/CCQBD8B32QHBNR.png,1
560704,/content/drive/MyDrive/solar_PV/data/France/google_all/img/CDZTP1E73TIVRB.png,1
560742,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BKGUS3B68ZBSGE.png,1
560770,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/GZRTD7EB0DCUSL.png,1
560831,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/WTHQC3F0DVZDKZ.png,1
560885,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WPSFW4459DGMLD.png,1
560926,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LAKHH1C64AFYMA.png,1
560965,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZJXAZ131CVLSNH.png,1
561015,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/MEKFW3341PJVDT.png,1
561195,/content/drive/MyDrive/solar_PV/data/France/google_all/img/CDSMG7454CQONX.png,1
561208,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/VMKTV7ACGZOWS.png,1
561270,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PGFEW6B14VNRZE.png,1
561309,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SYOMW2DEAJCGGV.png,1
561381,/content/drive/MyDrive/solar_PV/data/France/google_all/img/DCBSQ6A33ZPXQW.png,1
561467,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LIQTC7B78FIOSZ.png,1
561469,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JMFDJ3160IOBQD.png,1
561503,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZLFTX7DCCETYUN.png,1
561507,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ZFGHO6F4FRDJYA.png,1
561513,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/YOYMC11F7OZPIM.png,1
561571,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/EPBCE780ONJVH.png,1
561674,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/GQCTQ2DBFJPPZF.png,1
561687,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WKBHE4CD6DTZOZ.png,1
561702,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GMQMD8264FCQKN.png,1
561722,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NPCSC890MPQNR.png,1
561753,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BWBID29BEIYDMH.png,1
561796,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JUMLX253CVBJFD.png,1
561801,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/AGHYN7114UQJQV.png,1
561861,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VGMCH49B1WUVHO.png,1
561994,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/WDSTU3D20GRFEZ.png,1
561998,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/WGFHM327FCAZHK.png,1
562135,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XEFCQ160EKWSQU.png,1
562209,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/SGNBO2759ERIYK.png,1
562234,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/KNQZQ776AHHMAQ.png,1
562247,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/JMFDJ3160IOBQD.png,1
562324,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LSCBP52FBPIWIG.png,1
562339,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GQCTQ2DBFJPPZF.png,1
562356,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BPBTG8BDDHPGWV.png,1
562377,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OPCMM6266NWWKI.png,1
562418,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UMLMD355FECCJQ.png,1
562431,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BQWJC1225WEBAR.png,1
562528,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/SZPWO3D49THZLV.png,1
562529,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MUGCY2BD7RMAIW.png,1
562546,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/KRRHE3593HMLEI.png,1
562614,/content/drive/MyDrive/solar_PV/data/France/google_all/img/AABNG2261PNFOZ.png,1
562628,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JUKIE14BCQIVLW.png,1
562635,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XYSNN4715JVCYQ.png,1
562667,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/MFZKV3EEXEZWS.png,1
562711,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/MCPQJ3C64MXJMR.png,1
562731,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LKDWZ1604EUPXC.png,1
562935,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/TFDYP507DXWUAH.png,1
562943,/content/drive/MyDrive/solar_PV/data/France/google_all/img/EQIYT4092MIKSR.png,1
563045,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UGNNR945AIREWM.png,1
563081,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/QUJYV3AE7ZKHYK.png,1
563154,/content/drive/MyDrive/solar_PV/data/France/google_all/img/AKQJP74A1WFIQB.png,1
563273,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/EYHOU9741QZIAR.png,1
563302,/content/drive/MyDrive/solar_PV/data/France/google_all/img/REHHY2F63RWBVN.png,1
563329,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UVPVZ430AOKPIL.png,1
563408,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XLPHL7383UGCOO.png,1
563460,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XOKFQ6A9AZBFBG.png,1
563465,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/KIGWW3CA4ZZDKS.png,1
563478,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/IXQVG67B6EXUPD.png,1
563479,/content/drive/MyDrive/solar_PV/data/France/google_all/img/CFIXN7C09JSHYV.png,1
563561,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SRDVOA11MMVFG.png,1
563586,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/MCQJO1BFDZKIL.png,1
563658,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WSMTC6201MIPOC.png,1
563710,/content/drive/MyDrive/solar_PV/data/France/google_all/img/DGUXL4CD4OFHFZ.png,1
563715,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RXDVQ639DYSFGR.png,1
563782,/content/drive/MyDrive/solar_PV/data/France/google_all/img/AVCDJ720LAZCA.png,1
563799,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RLOWB57E1YNUSA.png,1
563818,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TPPIH973CYYLE.png,1
563837,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YCGUB9720ZJWID.png,1
563843,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZWYTCF2FKQMLB.png,1
563865,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NPNVO7504PKYPA.png,1
564036,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/HAXTW1CF0UKQHR.png,1
564047,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SWEOW1B7ECILYH.png,1
564118,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UTTXD60F2XXRWB.png,1
564122,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ZYCPH4602DQBQM.png,1
564161,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NVNYA4C26SMFTK.png,1
564162,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/MRBRZ7A4CPBITO.png,1
564294,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/HBTTY1110AOMVC.png,1
564325,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/TXMOH3282SKFOQ.png,1
564346,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XFZFU34E9UFHOP.png,1
564370,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/DOBNM92DGXLRX.png,1
564415,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WMKLC7BE0GNISG.png,1
564425,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FSYNE58BEMIIGA.png,1
564454,/content/drive/MyDrive/solar_PV/data/France/google_all/img/IFTXU7542TVGYJ.png,1
564508,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QQAUV999CNDROR.png,1
564525,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QSCXV85BOKIHS.png,1
564533,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YHFLN6442QBTQN.png,1
564546,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/RJMNE3809LYWJA.png,1
564669,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/SRNKS5D99TIEAM.png,1
564694,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/SPRXA8BC9HOLBO.png,1
564864,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ZNRAX938DPYGFY.png,1
564881,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RNACC5097GSWDW.png,1
564906,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VAPOW2B94BNTOC.png,1
564929,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NGMDP122EMURAY.png,1
565037,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ODLCB7B7BBKPGM.png,1
565120,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NIHNA4321HZSVO.png,1
565219,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZLQPA9078FSRQZ.png,1
565238,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/RGDQY73B8JINCG.png,1
565259,/content/drive/MyDrive/solar_PV/data/France/google_all/img/AYZAM5EDEZKQWU.png,1
565322,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BRUDX48A8TUSRM.png,1
565422,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OYCJY4C7DISGZS.png,1
565436,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FLPSX622BBDSGY.png,1
565477,/content/drive/MyDrive/solar_PV/data/France/google_all/img/CVXYJ1276QMEDV.png,1
565488,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/TPJBQ625ALLOVU.png,1
565528,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KONHU3DCDDAVWW.png,1
565555,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/GBTID5878HPBQP.png,1
565598,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UMGTD95E3SFTYO.png,1
565638,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BQRQJ6C7DLUDND.png,1
565694,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ROQLG4F7CEIDXH.png,1
565788,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PWCZO56ABZCXUP.png,1
565795,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ENPJY9A07RCYSZ.png,1
565883,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/PASIO3A18VELAU.png,1
565917,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ONLSC6CAFPFOQU.png,1
566001,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VORHW1C5BZRVTC.png,1
566038,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BCUPP6A51DHXAY.png,1
566115,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ISYEEFCBDKGZQ.png,1
566127,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XUMIR2A87ZNLQX.png,1
566182,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LUVZU5FF8SZJLX.png,1
566185,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PZQCQ6683BZEGD.png,1
566207,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TUYMS2BF8MOCJT.png,1
566259,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RFZAC60B2LUFKW.png,1
566299,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QWCZZ6786TSTXG.png,1
566312,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/HTLQH7738PYOAO.png,1
566316,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MTSNA649HFNRB.png,1
566371,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/MUEHS6DCEMVUFR.png,1
566377,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RSISJ47DMWIWI.png,1
566390,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TQXVN967FYMBGQ.png,1
566414,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XAMGW4CA1WBSXK.png,1
566573,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/GNZFS2802MQEZE.png,1
566574,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VCUXV2471IUOYE.png,1
566590,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NRXZF355BZLCTI.png,1
566638,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TDLNK2A2HQHDP.png,1
566662,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TGJLN8802TOCTG.png,1
566720,/content/drive/MyDrive/solar_PV/data/France/google_all/img/POJWJ49CXSEVG.png,1
566724,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SPAFP1E30QNHDN.png,1
566735,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YCWAR7BFAEWRQA.png,1
566752,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FBCAB5789KYHCO.png,1
566776,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/YBZDC999BSTWMW.png,1
566854,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OUSJX6A82YYMBZ.png,1
566896,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GYAWV4746VLYLL.png,1
566903,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BOHVF277AZZQOA.png,1
566912,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/CMALT4BACVNOVK.png,1
566940,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZOOPA5808QUMXW.png,1
567049,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MTEKT77FEYBNCI.png,1
567080,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NAWAQ4E82ZTCQF.png,1
567107,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XDRHS6D8FYBWZA.png,1
567171,/content/drive/MyDrive/solar_PV/data/France/google_all/img/AYGTM54AFHSSVK.png,1
567286,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RHOLF5827SIDJF.png,1
567370,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/JTWLP2972WCSQA.png,1
567394,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WEYOJ4626MXWWY.png,1
567400,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YKPJW898DWGRFN.png,1
567441,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LADKQ2EC3ZUKDS.png,1
567454,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NRHDE4F5CBGRGH.png,1
567544,/content/drive/MyDrive/solar_PV/data/France/google_all/img/EOYLY6B28KGUMB.png,1
567546,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NXGUT61D2DCGNU.png,1
567690,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FYSLO67D7POTSD.png,1
567706,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/VOXYK1B5BWCRKD.png,1
567716,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZUQBY7267CPLAK.png,1
567730,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WAUZBF5FMQSLV.png,1
567801,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/JNXLR4FFBVSLIB.png,1
567804,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HGYRK3113ACZOQ.png,1
567823,/content/drive/MyDrive/solar_PV/data/France/google_all/img/IZYUKCABPEFGV.png,1
567834,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KTZEL21C3MRONE.png,1
567846,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TRPEH3EE2FEFGD.png,1
567847,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LXTDL618EPIZGE.png,1
567916,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UIRBR251GAQJJ.png,1
567926,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KPIWK2578ZQEAU.png,1
567958,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GWQVC418CMWRPB.png,1
567983,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ILXNJ82BFTRQKK.png,1
568013,/content/drive/MyDrive/solar_PV/data/France/google_all/img/AESXS666BIPFED.png,1
568055,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NVXEB4A39IXDLU.png,1
568059,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TJKYO4A61UBUVU.png,1
568195,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GWQJM487CAHQCP.png,1
568207,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HXBEM2AD7MSFDM.png,1
568279,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GGBLB2029EZGUB.png,1
568329,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LUBPE5E4FROYBS.png,1
568370,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YBVTN7C4PFGMQ.png,1
568424,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SWCOM901BDCRMK.png,1
568440,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HGIUX1A7AYNNOY.png,1
568549,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ETXIK9771AQMFI.png,1
568564,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PHROM1565VIGNJ.png,1
568600,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KWWKC1FC5EDCAA.png,1
568740,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/EIWNI3871KPFPS.png,1
568756,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZACTZ3779ZHLAQ.png,1
568769,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/WAHLD30A5IWNYC.png,1
568798,/content/drive/MyDrive/solar_PV/data/France/google_all/img/CVYZN4A9DPWFPG.png,1
568873,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LWPHN384WLXGI.png,1
568884,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RVFSQB19WVXOF.png,1
568896,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QXEGY588AKXJXW.png,1
569129,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OZVFO6235ZYYNS.png,1
569143,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/RLFGV70FAGTEQ.png,1
569215,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/DKIQD3BDGKCBH.png,1
569247,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UVSJK5363TZBYM.png,1
569250,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UYWMA6325DZTSB.png,1
569272,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HVUYH983AOUGZU.png,1
569274,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/SNQYKA77ZLJDG.png,1
569277,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XFEIH86CBNYJXZ.png,1
569285,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WXNZO6FECFOGK.png,1
569350,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HZSUZ39F3UFNDU.png,1
569397,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JHVSO5266JCAAX.png,1
569523,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BWFJW5348IQEWF.png,1
569671,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/JKFRT599AOBBA.png,1
569788,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GWMKG6291ORUVG.png,1
569811,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WYHLS2D60DEINW.png,1
569871,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HGLYV58EBJFYWI.png,1
569925,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/SKCQG2FC5QVPCX.png,1
570018,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BPNOS3BCEEINWY.png,1
570091,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GZDTM98BBPLDOE.png,1
570146,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FNAYC14C2WFMOR.png,1
570149,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZPCYZ7E2FJNVPV.png,1
570230,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ATINY28EBUUXGQ.png,1
570341,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JOJUS31D2FALAY.png,1
570391,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XVCDZ356BYLRRA.png,1
570534,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/JBYPO579AQTCRR.png,1
570548,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WLGCA4896ZLOJF.png,1
570588,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SQSSOEA3YVOCJ.png,1
570619,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NUYEK804DQACUE.png,1
570641,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/XUVXZ5478QXXDV.png,1
570654,/content/drive/MyDrive/solar_PV/data/France/google_all/img/IRIIMEC6GTSEN.png,1
570662,/content/drive/MyDrive/solar_PV/data/France/google_all/img/IUXDU922AHCESG.png,1
570684,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BDTZV3A57ESFYB.png,1
570708,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YLRVZ2AE1THHPS.png,1
570734,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/IWKNX4644PVGPA.png,1
570738,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HCLBO656EXHMLP.png,1
570860,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/RSYDH21B9BFGLC.png,1
570969,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZXROI683BDLXRW.png,1
571089,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YTXGM4EB6VBLQV.png,1
571158,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HGMFP1BEDEKKRT.png,1
571204,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/XEJKT25D3LHFFM.png,1
571209,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LSBMP535EGBKSN.png,1
571230,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ZUHPK506AOFJYX.png,1
571247,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PPMCU77B4ORVTK.png,1
571292,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BOBXT6DCBBDLLR.png,1
571312,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/JKKPV201BAMIGJ.png,1
571335,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PECQP4968AHYLH.png,1
571381,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NSSUT8B42UVCIM.png,1
571457,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/SLGMT6CB8EGNFC.png,1
571459,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/MLOUA6CAELXACH.png,1
571475,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/VQVDW526BHAOGS.png,1
571519,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GQEFW1F88LRZXD.png,1
571525,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LKQDD2C3BTNYIK.png,1
571537,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/XVUZH67E1OCTPZ.png,1
571543,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QKQMG2A05ACSAF.png,1
571579,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ERMIL62C7PENLE.png,1
571594,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GOUJB376FPRZXA.png,1
571674,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/XDBEP38A0AIDFI.png,1
571711,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/CHDKH41AAOWVWA.png,1
571773,/content/drive/MyDrive/solar_PV/data/France/google_all/img/EUIUG2211IWSMG.png,1
571831,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NQTRC9417OVHKM.png,1
572038,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/CLLLE5C82ONURB.png,1
572078,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OUUSG61CCPDAGA.png,1
572121,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MYLUR554DDSTOL.png,1
572161,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/KZYIS12D6UIWIJ.png,1
572244,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BBQVB2151UAQEX.png,1
572246,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NANRE1ABBQIAWH.png,1
572249,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/OPLUU7DA0VZQPE.png,1
572264,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XTMWH2988ZGLUH.png,1
572336,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WYGJC78CEDBMQV.png,1
572347,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KNZJD1436TNRPL.png,1
572349,/content/drive/MyDrive/solar_PV/data/France/google_all/img/AJVDQ7C44DZBQY.png,1
572368,/content/drive/MyDrive/solar_PV/data/France/google_all/img/EVJSJ21B2DDJAL.png,1
572387,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/DSATI5F01KHONR.png,1
572544,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NAQFU139BFELUG.png,1
572627,/content/drive/MyDrive/solar_PV/data/France/google_all/img/REPHB4FD0YQJHB.png,1
572657,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BWIRM517BJYUEX.png,1
572674,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/POLVZ4B99JPSMB.png,1
572747,/content/drive/MyDrive/solar_PV/data/France/google_all/img/CPTSQ50A5ESAIZ.png,1
572755,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PRCWY46B8DDMWE.png,1
572760,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NPLMG74BAAJWIA.png,1
572799,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZBXEJ342CJRLMU.png,1
